interaction_id,mentee_id,mentor_id,interaction_type,session_duration_minutes,rating_given_by_user,helpfulness_score,match_success
773,1551,425,video_call,45,5,2,0
774,923,469,video_call,36,1,10,0
775,1508,50,chat,58,5,8,0
776,1600,944,video_call,49,5,4,0
777,263,107,chat,47,5,10,0
778,1033,903,chat,31,5,4,1
779,1974,352,chat,33,2,4,0
780,846,617,chat,58,5,6,0
781,1916,567,video_call,17,2,10,0
782,1464,298,chat,48,2,4,0
783,1032,556,chat,50,1,6,0
784,1152,492,chat,48,5,6,0
785,866,828,video_call,38,1,2,0
786,781,149,video_call,47,1,4,0
787,547,769,video_call,23,3,4,0
788,1720,64,chat,18,5,2,1
789,927,105,video_call,52,5,8,1
790,1607,816,chat,49,1,8,0
791,794,427,chat,40,1,2,0
792,1524,258,video_call,44,4,4,0
793,1444,727,chat,53,5,10,0
794,403,795,video_call,23,4,4,0
795,153,192,video_call,52,5,2,1
796,878,286,chat,13,2,10,0
797,1733,262,video_call,26,4,4,1
798,1902,331,video_call,54,5,6,1
799,1173,564,chat,9,3,10,0
800,451,980,video_call,38,1,10,0
801,327,426,chat,10,3,4,0
802,1810,219,chat,26,3,6,0
803,448,974,chat,40,1,2,0
804,1370,355,chat,20,5,10,1
805,82,699,chat,29,1,8,0
806,526,554,chat,6,5,6,1
807,1042,457,chat,7,3,4,0
808,657,527,video_call,11,2,10,0
809,1093,8,video_call,18,2,8,0
810,1712,107,video_call,39,4,2,0
811,315,25,chat,50,3,2,0
812,180,76,video_call,16,3,10,0
813,145,589,video_call,21,4,8,1
814,829,444,chat,6,4,2,1
815,1314,738,video_call,53,5,2,0
816,149,367,video_call,23,3,10,0
817,178,289,chat,29,4,2,1
818,1093,226,video_call,52,4,10,1
819,1299,148,chat,48,3,2,0
820,1134,896,video_call,12,1,2,0
821,1173,611,chat,39,5,2,1
822,1533,760,chat,18,4,10,1
823,377,227,chat,17,1,4,0
824,1375,819,video_call,59,5,8,1
825,150,298,video_call,21,1,4,0
826,1487,595,chat,26,3,4,0
827,1375,672,video_call,11,3,10,0
828,143,922,video_call,25,4,8,1
829,1351,314,video_call,41,5,6,0
830,1964,439,video_call,5,3,4,0
831,1610,227,chat,22,3,4,0
832,1392,751,chat,35,4,8,1
833,626,499,video_call,16,5,2,0
834,1759,847,video_call,39,2,6,0
835,1503,908,video_call,51,1,2,0
836,1740,520,video_call,57,5,10,1
837,1209,218,video_call,40,3,10,0
838,1831,553,chat,46,2,6,0
839,804,229,chat,13,4,10,1
840,813,373,video_call,47,2,10,0
841,1402,170,video_call,33,2,4,0
842,1160,972,video_call,52,4,6,1
843,1560,500,video_call,9,3,6,0
844,480,44,video_call,38,3,8,0
845,962,940,chat,7,1,6,0
846,212,721,chat,58,3,10,0
847,1115,584,video_call,29,4,6,1
848,1840,856,video_call,38,3,8,0
849,1993,930,video_call,38,4,6,0
850,707,499,chat,43,1,10,0
851,1807,143,chat,15,2,2,0
852,1054,659,chat,18,2,4,0
853,323,371,video_call,47,2,8,0
854,1662,339,video_call,35,4,8,1
855,331,663,chat,6,2,2,0
856,262,588,video_call,13,5,2,0
857,301,58,video_call,21,2,10,0
858,1963,416,video_call,51,3,2,0
859,444,460,chat,60,4,4,1
860,842,616,video_call,55,5,4,1
861,1047,271,video_call,51,3,8,0
862,1222,605,video_call,19,4,8,1
863,34,208,chat,57,2,10,0
864,198,182,chat,44,5,2,0
865,1089,516,video_call,10,4,4,0
866,1105,848,video_call,54,4,10,1
867,1792,45,chat,19,4,8,1
868,1648,760,video_call,32,2,6,0
869,978,785,video_call,59,1,6,0
870,1226,898,chat,21,2,2,0
871,1453,762,video_call,41,5,2,1
872,769,671,video_call,49,3,8,0
873,742,110,video_call,32,5,6,1
874,1098,434,chat,44,3,8,0
875,1547,209,chat,40,5,8,1
876,1146,569,chat,21,3,10,0
877,706,793,chat,52,2,2,0
878,1532,236,chat,55,2,2,0
879,440,521,chat,55,3,10,0
880,1258,714,video_call,15,4,2,0
881,1687,149,chat,43,4,2,1
882,455,380,video_call,43,1,8,0
883,1907,411,chat,50,5,2,0
884,1680,180,chat,33,1,4,0
885,1742,673,chat,17,1,10,0
886,1046,529,video_call,44,2,2,0
887,737,245,video_call,15,1,6,0
888,1597,410,chat,47,4,8,1
889,1061,16,video_call,10,5,6,0
890,1146,937,chat,27,3,4,0
891,1242,987,video_call,34,4,10,1
892,359,417,video_call,40,1,10,0
893,603,349,video_call,56,5,6,0
894,1666,813,chat,49,4,8,1
895,1577,250,chat,54,4,8,0
896,1766,29,chat,12,3,2,0
897,784,649,video_call,48,2,6,0
898,845,979,chat,38,5,2,0
899,540,255,chat,10,4,6,1
900,1908,183,chat,25,3,4,0
901,1832,588,chat,16,2,8,0
902,1510,205,video_call,52,2,6,0
903,424,235,video_call,58,2,10,0
904,730,160,video_call,12,1,8,0
905,1258,7,video_call,59,4,6,1
906,1009,920,chat,36,2,10,0
907,574,408,video_call,53,5,4,1
908,1637,434,chat,39,1,10,0
909,712,404,video_call,34,1,10,0
910,943,324,video_call,5,2,8,0
911,1190,104,chat,28,5,6,1
912,539,243,chat,35,5,6,1
913,1022,435,video_call,31,3,6,0
914,1750,411,chat,33,2,10,0
915,269,590,video_call,57,1,6,0
916,1647,242,chat,59,4,4,1
917,1965,757,video_call,35,1,4,0
918,864,512,video_call,59,5,10,0
919,1609,499,chat,21,5,10,1
920,203,708,video_call,8,2,6,0
921,976,860,video_call,33,3,6,0
922,740,369,chat,27,1,8,0
923,249,360,video_call,41,5,10,1
924,1599,292,chat,25,5,8,0
925,916,911,video_call,29,5,6,1
926,1960,149,video_call,45,3,8,0
927,1293,628,chat,59,1,2,0
928,332,352,video_call,25,3,6,0
929,1455,274,chat,22,4,6,0
930,1067,989,chat,31,2,4,0
931,1750,24,video_call,51,2,6,0
932,1927,762,video_call,18,2,8,0
933,211,98,video_call,35,5,2,1
934,814,537,video_call,11,3,10,0
935,319,87,chat,24,2,4,0
936,1511,291,chat,45,2,4,0
937,1079,859,video_call,6,1,6,0
938,1763,938,chat,60,4,8,0
939,1108,958,chat,40,4,4,0
940,1429,553,video_call,42,5,8,1
941,1303,899,chat,38,5,6,0
942,987,553,video_call,56,1,8,0
943,631,375,chat,21,2,6,0
944,22,1,video_call,27,3,8,0
945,1096,9,chat,53,4,6,1
946,882,818,chat,43,2,2,0
947,1123,383,video_call,31,5,8,1
948,335,733,chat,58,4,4,1
949,865,641,video_call,38,5,6,1
950,1522,545,chat,31,2,2,0
951,374,140,chat,12,4,10,1
952,1435,638,chat,17,3,2,0
953,312,51,video_call,16,1,6,0
954,552,129,chat,51,1,4,0
955,185,155,video_call,36,2,6,0
956,861,320,chat,28,4,2,1
957,1728,769,video_call,8,3,8,0
958,147,557,chat,16,2,6,0
959,1674,391,video_call,12,2,8,0
960,1580,999,chat,20,1,4,0
961,944,753,video_call,38,2,8,0
962,797,698,chat,25,2,2,0
963,1526,960,video_call,21,4,6,1
964,1818,54,video_call,12,2,8,0
965,665,16,video_call,55,3,10,0
966,246,406,video_call,5,1,10,0
967,1605,708,chat,49,5,4,1
968,184,255,video_call,36,1,10,0
969,694,954,video_call,8,3,4,0
970,1437,550,video_call,13,4,4,1
971,1144,808,chat,56,4,4,1
972,774,367,video_call,21,1,8,0
973,1448,449,chat,39,4,4,1
974,1114,357,chat,51,4,6,0
975,1227,937,video_call,9,5,4,1
976,1679,270,chat,34,1,10,0
977,777,752,video_call,6,5,6,0
978,490,329,video_call,47,5,8,1
979,1400,510,video_call,44,3,6,0
980,840,657,chat,12,1,10,0
981,1350,69,video_call,58,2,4,0
982,1789,33,video_call,11,4,4,1
983,1170,658,chat,47,4,10,1
984,1209,263,video_call,28,2,10,0
985,1471,73,video_call,18,4,2,1
986,1309,63,chat,40,4,6,0
987,120,844,chat,38,1,2,0
988,1709,312,video_call,18,5,2,1
989,474,545,chat,17,2,10,0
990,1346,255,video_call,40,5,8,0
991,1570,654,chat,48,4,8,0
992,342,812,video_call,40,4,10,1
993,324,547,chat,27,3,10,0
994,665,866,chat,31,4,6,1
995,1154,559,video_call,29,5,6,1
996,927,459,chat,5,1,6,0
997,1221,17,video_call,24,1,6,0
998,455,220,chat,6,3,10,0
999,1048,570,video_call,11,1,8,0
1000,729,160,video_call,21,3,10,0
1001,512,239,chat,56,3,2,0
1002,1169,410,video_call,51,1,6,0
1003,1624,495,video_call,36,5,2,1
1004,616,39,chat,10,1,6,0
1005,713,901,chat,31,1,4,0
1006,1532,669,video_call,45,4,2,1
1007,85,327,video_call,25,5,4,1
1008,1380,750,chat,33,5,10,1
1009,455,443,chat,55,4,4,1
1010,170,488,video_call,40,4,6,1
1011,1028,445,video_call,53,2,8,0
1012,1146,203,chat,30,5,4,1
1013,1507,537,video_call,20,1,6,0
1014,1591,441,chat,48,5,2,1
1015,848,434,chat,27,2,6,0
1016,706,609,video_call,54,3,4,0
1017,717,632,chat,44,2,8,0
1018,92,947,video_call,17,3,4,0
1019,1552,746,video_call,12,1,4,0
1020,1944,636,video_call,60,3,2,0
1021,704,711,video_call,24,4,8,1
1022,429,758,video_call,18,5,10,0
1023,1124,495,video_call,49,1,8,0
1024,1194,928,video_call,21,2,2,0
1025,582,206,chat,8,4,2,1
1026,1353,278,chat,60,1,2,0
1027,600,889,chat,19,4,10,0
1028,204,926,chat,36,5,10,1
1029,408,513,chat,40,1,2,0
1030,507,945,chat,26,4,8,0
1031,38,356,chat,27,3,4,0
1032,1027,283,video_call,45,3,8,0
1033,1824,835,video_call,40,3,4,0
1034,311,350,chat,47,2,2,0
1035,1495,392,video_call,31,2,10,0
1036,313,437,chat,43,3,8,0
1037,1111,135,video_call,46,2,10,0
1038,1109,701,video_call,60,2,6,0
1039,1411,723,video_call,32,2,10,0
1040,1879,162,chat,9,5,10,0
1041,243,189,chat,58,2,2,0
1042,1568,327,chat,31,3,8,0
1043,1528,957,chat,14,2,2,0
1044,270,190,video_call,53,5,10,1
1045,1162,628,video_call,43,2,4,0
1046,1408,27,chat,10,4,4,1
1047,1239,481,chat,16,4,8,1
1048,336,198,video_call,7,4,2,0
1049,1947,423,video_call,52,2,4,0
1050,136,182,chat,60,5,8,1
1051,1776,469,video_call,32,4,2,1
1052,1689,390,chat,30,5,10,1
1053,1076,657,video_call,38,1,8,0
1054,936,847,video_call,20,5,10,1
1055,1506,41,chat,38,1,4,0
1056,597,451,chat,24,3,8,0
1057,341,433,chat,44,1,10,0
1058,1851,146,chat,58,4,2,0
1059,232,185,video_call,30,4,6,1
1060,367,465,video_call,34,1,6,0
1061,664,709,video_call,50,1,2,0
1062,234,724,chat,45,3,2,0
1063,1073,725,chat,51,5,10,0
1064,776,564,chat,7,2,6,0
1065,1159,893,video_call,15,2,4,0
1066,1576,730,video_call,31,3,6,0
1067,1496,788,chat,23,2,2,0
1068,1841,135,video_call,5,5,6,1
1069,1020,876,chat,39,1,10,0
1070,1808,506,video_call,18,5,8,1
1071,905,82,video_call,20,5,6,1
1072,1142,840,video_call,8,2,4,0
1073,113,669,chat,7,2,2,0
1074,1367,592,chat,26,1,2,0
1075,224,427,video_call,15,3,10,0
1076,1354,709,video_call,34,5,6,0
1077,191,787,chat,25,3,8,0
1078,1680,70,chat,58,5,2,1
1079,276,125,chat,26,5,8,1
1080,1426,215,video_call,11,5,10,0
1081,991,742,chat,32,5,6,1
1082,1178,639,chat,13,5,10,1
1083,1494,648,chat,36,2,10,0
1084,477,726,chat,17,1,2,0
1085,50,477,video_call,52,2,10,0
1086,850,424,video_call,26,3,10,0
1087,1651,653,video_call,5,2,6,0
1088,522,810,video_call,24,3,10,0
1089,1127,332,video_call,12,3,6,0
1090,812,742,video_call,58,2,4,0
1091,677,854,chat,48,4,8,0
1092,1323,140,chat,14,4,10,0
1093,948,803,chat,52,1,10,0
1094,614,579,chat,40,5,2,1
1095,1404,340,chat,9,2,6,0
1096,1722,32,chat,29,5,4,1
1097,798,192,video_call,60,3,6,0
1098,1454,33,chat,31,1,8,0
1099,1797,244,chat,33,3,4,0
1100,1076,310,video_call,12,3,2,0
1101,1593,207,video_call,33,5,2,0
1102,1854,513,video_call,17,3,8,0
1103,1501,895,chat,54,3,4,0
1104,1576,893,video_call,57,5,4,1
1105,75,471,chat,50,5,2,1
1106,1910,46,video_call,26,4,2,1
1107,1570,675,chat,6,5,6,1
1108,430,329,video_call,17,3,6,0
1109,1091,327,chat,47,1,6,0
1110,306,162,chat,12,1,10,0
1111,1147,527,video_call,18,5,6,1
1112,556,145,chat,41,2,4,0
1113,146,319,chat,39,4,2,1
1114,965,925,video_call,11,4,2,1
1115,803,184,chat,44,3,6,0
1116,681,838,video_call,50,5,2,0
1117,1548,783,chat,41,2,2,0
1118,1665,822,chat,11,4,6,1
1119,1455,785,chat,35,2,4,0
1120,295,882,chat,28,4,4,1
1121,1363,339,chat,34,4,2,1
1122,232,360,chat,34,2,6,0
1123,1573,357,video_call,37,1,8,0
1124,1675,732,video_call,25,5,2,0
1125,1092,473,chat,42,4,4,1
1126,1123,163,chat,29,1,6,0
1127,427,834,chat,55,4,10,0
1128,1116,711,video_call,16,1,10,0
1129,1714,499,video_call,42,5,8,1
1130,200,842,chat,16,3,8,0
1131,143,613,video_call,48,5,8,1
1132,1321,677,video_call,10,2,4,0
1133,1818,595,video_call,53,2,4,0
1134,928,545,chat,29,5,10,1
1135,422,698,chat,24,5,6,0
1136,1919,446,chat,10,5,2,1
1137,1046,414,video_call,59,3,2,0
1138,757,923,video_call,5,5,6,1
1139,578,887,video_call,20,4,10,1
1140,652,729,chat,30,4,8,1
1141,1357,178,chat,13,2,10,0
1142,788,864,chat,58,4,4,1
1143,1788,687,video_call,13,1,2,0
1144,1328,17,video_call,51,4,8,0
1145,279,87,video_call,46,4,8,0
1146,1425,619,chat,44,2,8,0
1147,1044,435,chat,29,3,4,0
1148,381,435,video_call,41,4,4,0
1149,552,421,chat,7,1,10,0
1150,990,722,chat,12,5,8,0
1151,164,146,chat,34,5,2,1
1152,1250,91,video_call,35,1,10,0
1153,1635,594,chat,44,1,6,0
1154,1096,798,video_call,35,4,10,0
1155,1176,752,chat,31,3,6,0
1156,593,172,video_call,49,5,6,0
1157,1155,267,video_call,45,4,10,1
1158,106,673,chat,56,5,2,1
1159,169,130,video_call,59,3,6,0
1160,272,631,chat,22,3,2,0
1161,1519,115,video_call,42,2,8,0
1162,758,828,video_call,21,2,8,0
1163,371,819,video_call,26,1,4,0
1164,1220,957,video_call,58,4,8,0
1165,488,677,chat,51,2,4,0
1166,1184,752,chat,8,3,2,0
1167,108,172,chat,30,4,6,1
1168,1943,771,video_call,29,4,8,1
1169,1087,892,chat,5,3,8,0
1170,783,695,chat,38,1,2,0
1171,1880,545,chat,59,4,10,0
1172,1758,280,chat,22,3,2,0
1173,523,671,chat,34,2,10,0
1174,1578,200,chat,48,2,6,0
1175,1122,11,video_call,58,1,2,0
1176,843,101,video_call,48,4,6,1
1177,581,258,video_call,7,1,10,0
1178,189,59,video_call,43,1,2,0
1179,177,877,video_call,29,5,4,0
1180,1425,189,chat,23,4,2,1
1181,1890,284,chat,49,3,6,0
1182,332,800,video_call,22,1,8,0
1183,796,341,video_call,21,3,4,0
1184,903,72,chat,17,5,8,1
1185,1008,112,video_call,39,4,4,1
1186,218,935,chat,50,3,2,0
1187,72,75,video_call,41,3,8,0
1188,39,919,chat,14,1,2,0
1189,1362,400,chat,14,3,8,0
1190,1177,4,chat,35,4,8,0
1191,1600,832,video_call,39,2,2,0
1192,788,978,chat,12,5,10,0
1193,736,342,chat,30,1,2,0
1194,749,548,chat,10,4,6,1
1195,362,568,video_call,29,2,6,0
1196,1426,400,video_call,45,3,8,0
1197,174,907,chat,52,2,4,0
1198,74,198,video_call,51,5,4,1
1199,130,812,chat,36,5,8,0
1200,34,38,chat,8,3,2,0
1201,831,122,video_call,56,5,8,0
1202,1783,896,video_call,52,5,4,0
1203,76,754,video_call,36,1,8,0
1204,1858,941,video_call,20,2,2,0
1205,353,648,video_call,24,1,8,0
1206,1252,175,video_call,57,1,2,0
1207,1019,610,video_call,9,2,8,0
1208,691,831,chat,25,1,10,0
1209,1118,141,chat,58,2,2,0
1210,1215,178,chat,9,1,6,0
1211,290,776,chat,15,3,10,0
1212,338,450,video_call,42,1,4,0
1213,205,811,chat,54,2,2,0
1214,1802,499,video_call,5,1,4,0
1215,1897,92,chat,31,4,4,1
1216,1311,278,chat,31,2,4,0
1217,1251,709,video_call,43,2,8,0
1218,1254,974,video_call,45,3,6,0
1219,858,5,video_call,17,1,10,0
1220,196,634,chat,60,5,10,1
1221,1578,642,video_call,22,1,4,0
1222,231,816,video_call,48,4,8,1
1223,1373,945,video_call,8,3,6,0
1224,430,446,chat,26,5,8,1
1225,1517,54,video_call,15,1,8,0
1226,1055,119,video_call,20,4,10,1
1227,859,204,chat,19,1,6,0
1228,467,101,video_call,52,4,4,1
1229,452,76,chat,42,4,2,0
1230,297,222,chat,16,4,6,1
1231,1475,199,chat,22,2,6,0
1232,261,33,video_call,22,2,2,0
1233,1745,477,chat,31,2,6,0
1234,451,908,chat,43,2,10,0
1235,1855,175,video_call,10,4,10,1
1236,444,606,chat,58,4,6,1
1237,877,754,video_call,20,3,8,0
1238,1187,228,video_call,41,1,8,0
1239,91,42,chat,51,5,2,1
1240,808,491,video_call,33,4,4,1
1241,1543,13,chat,18,2,6,0
1242,606,245,video_call,6,4,6,1
1243,941,879,video_call,34,4,4,0
1244,831,190,chat,45,4,2,0
1245,145,395,chat,38,1,6,0
1246,873,771,chat,49,5,10,1
1247,425,807,video_call,44,3,2,0
1248,1055,969,chat,8,1,8,0
1249,749,477,video_call,28,3,4,0
1250,1328,573,video_call,40,2,4,0
1251,686,245,video_call,46,4,10,0
1252,1440,215,video_call,25,3,6,0
1253,1032,697,chat,22,1,2,0
1254,764,354,chat,36,5,10,0
1255,963,727,chat,33,5,6,0
1256,1937,710,video_call,17,4,2,1
1257,1839,184,chat,9,1,4,0
1258,566,115,video_call,36,2,4,0
1259,1067,975,video_call,23,4,10,0
1260,971,356,chat,33,1,6,0
1261,388,65,video_call,60,2,10,0
1262,1321,344,chat,42,3,6,0
1263,996,608,chat,34,3,10,0
1264,271,920,chat,15,3,4,0
1265,992,381,chat,54,1,4,0
1266,724,292,chat,15,5,4,0
1267,585,187,video_call,58,2,4,0
1268,488,120,video_call,25,5,4,1
1269,758,189,video_call,40,1,6,0
1270,705,152,chat,33,5,4,1
1271,249,943,video_call,30,4,4,0
1272,1901,328,video_call,5,5,10,1
1273,1445,303,chat,23,5,4,0
1274,1493,929,chat,26,1,8,0
1275,1844,42,video_call,48,5,2,1
1276,823,633,video_call,33,3,2,0
1277,669,57,video_call,42,5,4,0
1278,1572,285,video_call,6,1,10,0
1279,1740,457,video_call,37,4,4,1
1280,1236,620,video_call,47,3,8,0
1281,303,734,chat,28,4,6,1
1282,707,360,chat,33,5,2,1
1283,1819,455,chat,56,4,6,1
1284,1491,994,chat,51,4,4,0
1285,1225,89,video_call,18,3,8,0
1286,1777,538,chat,9,5,8,1
1287,839,655,chat,31,2,10,0
1288,947,728,video_call,17,2,8,0
1289,593,568,chat,7,3,10,0
1290,623,506,chat,19,1,2,0
1291,316,269,chat,45,4,2,1
1292,1829,295,chat,16,4,4,1
1293,1567,284,chat,9,5,6,1
1294,1159,447,chat,45,4,2,1
1295,1502,590,video_call,59,3,4,0
1296,1192,60,video_call,25,4,4,1
1297,109,280,chat,31,3,2,0
1298,594,299,video_call,37,2,4,0
1299,1567,97,video_call,39,3,6,0
1300,1694,866,chat,22,3,2,0
1301,1095,594,chat,57,2,2,0
1302,281,531,chat,28,4,8,1
1303,1866,167,video_call,18,2,10,0
1304,453,852,video_call,55,5,10,1
1305,1951,539,video_call,31,4,2,1
1306,269,946,video_call,35,3,6,0
1307,1416,372,video_call,57,4,10,1
1308,1987,351,video_call,50,3,2,0
1309,1525,835,video_call,19,2,4,0
1310,1410,233,chat,13,2,4,0
1311,161,436,video_call,9,1,8,0
1312,1552,442,video_call,17,1,2,0
1313,1625,676,video_call,35,1,6,0
1314,89,68,chat,47,1,2,0
1315,1603,127,video_call,42,2,4,0
1316,1374,360,video_call,10,2,6,0
1317,1944,594,chat,27,2,10,0
1318,1600,747,video_call,37,5,2,1
1319,1185,782,video_call,38,2,4,0
1320,1975,289,video_call,53,5,2,0
1321,203,947,video_call,37,4,6,1
1322,380,451,video_call,16,3,8,0
1323,869,220,video_call,31,1,6,0
1324,254,478,video_call,38,2,8,0
1325,1562,370,chat,40,1,2,0
1326,672,506,video_call,29,3,8,0
1327,1230,754,chat,48,4,4,1
1328,596,876,chat,17,1,8,0
1329,1924,696,chat,16,1,8,0
1330,1377,108,chat,33,5,2,1
1331,809,411,video_call,52,2,2,0
1332,745,999,video_call,26,2,10,0
1333,1729,414,video_call,19,4,8,1
1334,1462,785,chat,53,4,6,1
1335,1236,973,chat,36,5,6,1
1336,932,111,video_call,21,4,8,1
1337,1931,138,video_call,11,1,2,0
1338,1021,695,video_call,16,4,10,1
1339,313,311,video_call,53,1,10,0
1340,1572,505,chat,17,3,8,0
1341,1005,517,chat,39,3,10,0
1342,1120,19,video_call,32,1,8,0
1343,922,323,chat,33,4,2,1
1344,1141,676,chat,50,2,8,0
1345,883,138,chat,50,4,8,0
1346,1166,692,chat,47,5,10,1
1347,975,576,video_call,37,1,8,0
1348,540,507,chat,44,3,6,0
1349,657,63,video_call,42,1,4,0
1350,1715,376,chat,56,5,2,0
1351,1281,350,chat,11,4,6,0
1352,844,360,video_call,47,2,4,0
1353,481,664,chat,42,1,2,0
1354,1780,313,video_call,26,2,2,0
1355,1103,334,video_call,34,4,10,1
1356,863,274,video_call,49,4,10,1
1357,649,387,chat,25,5,2,0
1358,205,708,video_call,26,4,10,0
1359,1367,348,video_call,44,3,6,0
1360,1986,447,video_call,36,1,10,0
1361,439,295,chat,8,3,10,0
1362,824,824,video_call,44,1,10,0
1363,195,607,chat,22,1,10,0
1364,1641,544,chat,32,2,6,0
1365,1630,79,chat,37,3,8,0
1366,1359,553,chat,17,4,8,1
1367,1056,465,video_call,6,5,4,1
1368,437,677,chat,22,5,10,0
1369,1858,445,video_call,38,2,6,0
1370,948,152,video_call,14,3,8,0
1371,841,327,video_call,45,2,8,0
1372,547,844,chat,46,2,6,0
1373,1407,616,video_call,30,2,2,0
1374,308,197,video_call,20,3,8,0
1375,995,574,chat,32,1,4,0
1376,327,280,video_call,6,3,6,0
1377,1349,564,video_call,46,1,8,0
1378,1603,21,video_call,60,1,6,0
1379,1233,306,video_call,31,3,2,0
1380,813,966,video_call,20,1,10,0
1381,1505,513,video_call,38,5,10,1
1382,1812,93,video_call,43,1,6,0
1383,675,853,chat,56,2,8,0
1384,447,148,video_call,16,2,6,0
1385,901,419,chat,60,5,2,1
1386,768,717,video_call,25,5,8,1
1387,505,987,chat,55,2,6,0
1388,974,733,chat,57,3,2,0
1389,1322,991,video_call,58,1,4,0
1390,519,566,chat,24,3,2,0
1391,1096,888,video_call,59,4,8,1
1392,1968,403,chat,24,1,4,0
1393,610,216,video_call,33,3,8,0
1394,1617,35,chat,60,1,8,0
1395,965,755,chat,58,3,8,0
1396,1796,941,video_call,57,2,6,0
1397,1037,68,chat,31,5,10,0
1398,929,712,video_call,53,1,4,0
1399,1291,455,video_call,5,4,4,1
1400,643,590,video_call,12,2,4,0
1401,1058,731,video_call,59,5,8,0
1402,655,463,chat,60,2,6,0
1403,356,704,chat,56,3,4,0
1404,173,425,chat,16,4,8,0
1405,1812,585,video_call,6,1,10,0
1406,1326,627,video_call,10,4,4,1
1407,1745,173,video_call,30,5,8,1
1408,306,92,chat,15,5,2,1
1409,1077,446,chat,57,4,2,1
1410,417,196,chat,23,4,8,1
1411,1754,212,video_call,57,3,4,0
1412,857,185,chat,55,2,2,0
1413,595,1000,chat,20,5,8,0
1414,758,597,chat,10,1,8,0
1415,273,893,chat,49,4,4,0
1416,1451,434,chat,9,1,10,0
1417,121,54,chat,20,4,6,0
1418,1924,687,video_call,5,3,10,0
1419,1270,391,chat,30,3,4,0
1420,1983,914,video_call,42,2,6,0
1421,348,516,chat,26,4,4,1
1422,1455,544,chat,14,3,2,0
1423,642,46,video_call,36,3,6,0
1424,1897,441,chat,21,5,6,1
1425,893,915,video_call,25,4,4,1
1426,1891,674,chat,8,2,4,0
1427,112,236,video_call,7,4,6,1
1428,957,447,video_call,36,1,8,0
1429,731,727,chat,34,4,2,0
1430,1776,152,video_call,27,1,4,0
1431,1779,291,video_call,58,2,10,0
1432,1685,280,video_call,42,1,10,0
1433,1571,585,video_call,31,1,4,0
1434,1574,511,video_call,26,1,6,0
1435,1396,697,video_call,30,3,10,0
1436,1903,975,video_call,58,3,4,0
1437,60,84,chat,58,4,8,1
1438,552,609,video_call,26,1,10,0
1439,1948,464,chat,51,5,4,1
1440,100,821,chat,25,1,2,0
1441,1121,975,chat,10,4,6,1
1442,1977,790,chat,10,1,4,0
1443,334,398,chat,23,2,2,0
1444,612,503,chat,52,3,10,0
1445,269,368,video_call,58,3,10,0
1446,410,502,chat,29,4,6,1
1447,867,93,chat,56,3,10,0
1448,382,445,chat,10,1,10,0
1449,700,997,chat,48,2,4,0
1450,1907,508,video_call,23,4,8,1
1451,1642,490,chat,14,2,6,0
1452,1724,255,chat,23,5,2,1
1453,1879,47,video_call,37,4,8,1
1454,1354,738,chat,27,3,10,0
1455,168,788,video_call,12,4,4,0
1456,1727,403,video_call,10,4,6,1
1457,1483,466,chat,44,3,6,0
1458,1980,941,video_call,18,2,2,0
1459,1530,619,chat,60,1,8,0
1460,1095,19,video_call,30,1,2,0
1461,352,672,chat,34,4,10,0
1462,621,634,chat,49,4,6,1
1463,277,15,video_call,12,1,4,0
1464,1760,28,video_call,35,2,4,0
1465,893,863,video_call,10,3,8,0
1466,304,486,chat,6,1,4,0
1467,1849,157,chat,36,4,2,0
1468,1199,249,video_call,23,5,8,1
1469,17,106,chat,31,4,10,1
1470,1136,298,video_call,36,4,8,1
1471,1485,627,chat,19,1,10,0
1472,39,433,chat,40,1,6,0
1473,1829,664,chat,35,1,8,0
1474,1276,962,chat,33,4,2,1
1475,1488,197,chat,27,4,4,1
1476,1204,931,chat,43,4,4,0
1477,1481,729,chat,31,3,8,0
1478,1638,995,video_call,44,2,6,0
1479,1415,768,video_call,47,4,4,1
1480,321,621,chat,11,4,8,1
1481,429,571,video_call,6,3,6,0
1482,732,694,video_call,16,5,2,0
1483,692,441,video_call,44,2,2,0
1484,1151,230,chat,21,3,6,0
1485,1576,48,chat,14,5,10,1
1486,1447,52,chat,56,4,2,0
1487,1601,626,video_call,57,5,2,1
1488,343,646,video_call,60,2,6,0
1489,322,746,chat,50,4,10,1
1490,1783,102,video_call,46,3,6,0
1491,1678,142,video_call,59,2,8,0
1492,1986,426,video_call,20,4,6,1
1493,351,88,chat,28,4,6,1
1494,503,156,chat,55,2,4,0
1495,1643,440,chat,31,4,10,0
1496,741,967,video_call,33,2,2,0
1497,1470,826,video_call,10,3,6,0
1498,823,791,video_call,32,1,8,0
1499,1555,38,video_call,41,1,10,0
1500,1993,303,chat,30,5,6,0
1501,643,932,chat,5,3,10,0
1502,1251,943,video_call,49,4,8,1
1503,1818,558,chat,49,3,8,0
1504,1589,203,chat,10,1,10,0
1505,686,400,video_call,38,5,6,1
1506,1048,566,chat,38,3,4,0
1507,48,29,chat,20,3,8,0
1508,1035,114,video_call,58,3,6,0
