interaction_id,user_id,mentor_id,interaction_type,session_duration_minutes,rating_given_by_user,helpfulness_score,match_success
774,1557,77,video_call,35,1,2,0
775,956,644,chat,5,4,8,1
776,1176,494,chat,10,4,8,1
777,224,734,video_call,9,4,8,1
778,1425,107,chat,15,4,8,1
779,1430,651,video_call,7,3,6,0
780,1681,560,chat,34,5,10,1
781,795,498,video_call,29,1,2,0
782,1378,705,video_call,14,1,2,0
783,76,393,chat,53,3,6,0
784,32,787,video_call,42,1,2,0
785,243,681,chat,29,1,2,0
786,1059,146,chat,34,4,8,1
787,1817,549,chat,59,5,10,1
788,746,360,video_call,60,1,2,0
789,973,594,video_call,43,2,4,0
790,358,464,video_call,54,3,6,0
791,305,459,chat,32,2,4,0
792,1299,324,chat,8,2,4,0
793,1241,520,video_call,21,3,6,0
794,1857,771,video_call,9,3,6,0
795,149,133,video_call,55,1,2,0
796,1949,134,chat,43,5,10,1
797,545,408,chat,27,2,4,0
798,1848,445,chat,55,5,10,1
799,1662,396,video_call,14,4,8,1
800,1253,560,video_call,7,3,6,0
801,281,558,video_call,40,4,8,1
802,604,663,chat,56,2,4,0
803,1043,451,chat,8,1,2,0
804,1687,476,video_call,29,2,4,0
805,815,638,video_call,40,3,6,0
806,1116,451,chat,17,5,10,1
807,1534,109,video_call,49,2,4,0
808,704,173,chat,45,3,6,0
809,1292,349,chat,11,4,8,1
810,1723,204,chat,20,4,8,1
811,344,271,video_call,37,5,10,1
812,932,45,video_call,48,3,6,0
813,528,497,chat,54,1,2,0
814,1634,493,chat,37,1,2,0
815,1329,727,chat,9,5,10,1
816,998,493,video_call,52,5,10,1
817,571,56,video_call,51,1,2,0
818,1108,752,video_call,58,4,8,1
819,1795,243,chat,26,2,4,0
820,1593,721,video_call,58,4,8,1
821,1150,164,video_call,23,1,2,0
822,160,728,chat,49,5,10,1
823,1015,181,chat,53,4,8,1
824,494,42,video_call,9,4,8,1
825,965,600,chat,30,3,6,0
826,1488,440,video_call,40,2,4,0
827,639,259,video_call,47,4,8,1
828,868,602,chat,35,2,4,0
829,746,344,chat,39,5,10,1
830,1396,181,video_call,37,2,4,0
831,103,448,chat,57,2,4,0
832,1727,310,video_call,57,1,2,0
833,1970,124,chat,26,4,8,1
834,1874,476,chat,50,5,10,1
835,116,119,video_call,45,5,10,1
836,1999,556,chat,46,1,2,0
837,1380,208,chat,10,2,4,0
838,900,500,video_call,12,1,2,0
839,86,501,chat,19,4,8,1
840,1810,440,video_call,8,4,8,1
841,1808,221,video_call,30,1,2,0
842,1649,626,chat,21,3,6,0
843,877,538,video_call,36,5,10,1
844,621,14,chat,15,3,6,0
845,452,172,chat,22,1,2,0
846,1564,675,video_call,46,2,4,0
847,948,707,chat,60,2,4,0
848,1246,792,video_call,53,2,4,0
849,566,698,video_call,24,1,2,0
850,853,41,chat,26,2,4,0
851,265,128,chat,15,3,6,0
852,1221,256,video_call,43,1,2,0
853,1551,126,chat,54,2,4,0
854,1917,777,chat,28,3,6,0
855,375,551,video_call,30,2,4,0
856,394,229,chat,9,5,10,1
857,1993,725,video_call,31,4,8,1
858,1685,318,video_call,40,3,6,0
859,735,561,video_call,30,4,8,1
860,224,614,chat,43,2,4,0
861,1497,665,video_call,24,1,2,0
862,1059,452,video_call,21,2,4,0
863,212,138,video_call,48,4,8,1
864,241,153,chat,52,1,2,0
865,649,731,video_call,52,3,6,0
866,1712,678,chat,5,4,8,1
867,1863,787,chat,57,5,10,1
868,1454,6,video_call,31,5,10,1
869,1515,774,chat,35,2,4,0
870,1213,376,video_call,58,3,6,0
871,1845,622,video_call,57,1,2,0
872,548,447,video_call,43,3,6,0
873,325,372,chat,29,2,4,0
874,413,265,video_call,56,2,4,0
875,1016,315,video_call,44,4,8,1
876,1066,738,chat,54,2,4,0
877,456,387,video_call,8,4,8,1
878,662,547,video_call,52,3,6,0
879,999,328,chat,14,2,4,0
880,831,365,chat,10,1,2,0
881,1704,41,video_call,40,4,8,1
882,326,300,video_call,23,1,2,0
883,639,265,video_call,30,1,2,0
884,906,672,chat,13,5,10,1
885,855,566,chat,26,2,4,0
886,1962,284,chat,12,3,6,0
887,1110,444,chat,5,4,8,1
888,214,82,video_call,23,1,2,0
889,1114,764,video_call,51,4,8,1
890,1663,24,video_call,36,3,6,0
891,1624,72,video_call,38,3,6,0
892,591,343,video_call,14,5,10,1
893,1797,496,video_call,59,1,2,0
894,1476,497,chat,28,2,4,0
895,1700,455,chat,48,2,4,0
896,1610,582,video_call,37,3,6,0
897,706,449,chat,28,5,10,1
898,424,578,chat,11,2,4,0
899,412,690,chat,31,2,4,0
900,1019,438,chat,39,2,4,0
901,127,542,chat,13,1,2,0
902,128,717,chat,32,1,2,0
903,1275,2,chat,11,1,2,0
904,1269,345,video_call,57,1,2,0
905,1638,81,chat,24,3,6,0
906,19,643,video_call,5,5,10,1
907,424,666,video_call,51,5,10,1
908,1663,50,video_call,6,4,8,1
909,733,360,chat,39,5,10,1
910,1662,563,chat,27,1,2,0
911,1503,464,video_call,57,4,8,1
912,1901,482,video_call,54,3,6,0
913,1332,44,chat,32,4,8,1
914,1470,682,chat,35,3,6,0
915,1571,7,video_call,54,1,2,0
916,1654,329,video_call,56,3,6,0
917,1488,71,video_call,5,3,6,0
918,318,658,chat,7,3,6,0
919,1817,51,video_call,59,1,2,0
920,240,574,video_call,39,1,2,0
921,1002,563,chat,27,5,10,1
922,1545,96,video_call,34,5,10,1
923,1034,230,chat,16,5,10,1
924,143,607,chat,43,5,10,1
925,386,399,chat,21,4,8,1
926,1642,591,video_call,55,4,8,1
927,65,777,video_call,18,4,8,1
928,314,757,chat,7,5,10,1
929,1459,160,chat,9,5,10,1
930,546,480,video_call,19,3,6,0
931,1282,33,chat,47,5,10,1
932,518,742,video_call,44,3,6,0
933,1794,340,chat,48,1,2,0
934,486,768,video_call,22,4,8,1
935,1394,594,video_call,36,1,2,0
936,395,712,chat,45,4,8,1
937,142,75,chat,15,3,6,0
938,1393,90,video_call,38,1,2,0
939,670,744,video_call,53,5,10,1
940,1148,439,video_call,55,4,8,1
941,1816,291,video_call,9,4,8,1
942,186,652,chat,28,1,2,0
943,501,326,video_call,7,3,6,0
944,1222,529,video_call,40,3,6,0
945,1983,588,chat,28,2,4,0
946,110,53,chat,10,3,6,0
947,628,335,chat,57,1,2,0
948,422,274,video_call,52,2,4,0
949,1929,151,video_call,6,4,8,1
950,1589,639,video_call,40,5,10,1
951,1462,771,chat,7,1,2,0
952,725,108,video_call,13,1,2,0
953,1237,755,video_call,43,1,2,0
954,1322,667,chat,29,4,8,1
955,751,749,video_call,32,4,8,1
956,1611,313,chat,40,1,2,0
957,98,421,video_call,30,3,6,0
958,767,456,video_call,27,1,2,0
959,1297,177,chat,42,5,10,1
960,777,406,video_call,45,4,8,1
961,156,419,video_call,52,5,10,1
962,621,680,chat,47,1,2,0
963,1884,377,chat,15,3,6,0
964,1772,93,video_call,57,5,10,1
965,683,97,chat,26,1,2,0
966,1043,84,video_call,5,1,2,0
967,17,677,chat,36,3,6,0
968,890,422,chat,7,5,10,1
969,328,339,video_call,21,2,4,0
970,281,730,chat,28,1,2,0
971,1629,272,video_call,30,4,8,1
972,1284,475,chat,32,1,2,0
973,153,705,video_call,50,1,2,0
974,1733,74,video_call,5,1,2,0
975,668,145,video_call,15,1,2,0
976,1434,773,video_call,14,1,2,0
977,1761,559,chat,24,5,10,1
978,991,365,video_call,54,3,6,0
979,1289,252,chat,14,3,6,0
980,1299,123,video_call,55,3,6,0
981,1684,231,chat,10,5,10,1
982,1232,609,chat,18,2,4,0
983,12,533,chat,11,3,6,0
984,555,352,video_call,48,3,6,0
985,1402,217,video_call,37,2,4,0
986,1881,239,chat,17,2,4,0
987,1805,269,video_call,12,3,6,0
988,350,40,chat,25,2,4,0
989,954,310,video_call,20,3,6,0
990,1146,700,chat,45,2,4,0
991,1642,454,video_call,12,2,4,0
992,545,106,video_call,39,1,2,0
993,1359,244,video_call,13,5,10,1
994,774,494,video_call,34,3,6,0
995,1709,501,video_call,52,3,6,0
996,720,634,chat,24,1,2,0
997,885,409,video_call,24,2,4,0
998,1982,435,chat,40,1,2,0
999,1050,615,chat,24,4,8,1
1000,1592,250,chat,56,3,6,0
1001,1054,276,video_call,49,5,10,1
1002,796,132,video_call,35,3,6,0
1003,587,545,video_call,40,3,6,0
1004,1845,599,chat,22,2,4,0
1005,1004,34,chat,53,1,2,0
1006,464,368,chat,24,4,8,1
1007,1973,172,video_call,29,1,2,0
1008,661,648,video_call,27,1,2,0
1009,1670,724,video_call,32,4,8,1
1010,1122,767,video_call,15,3,6,0
1011,1479,100,video_call,27,4,8,1
1012,1567,59,chat,18,5,10,1
1013,95,518,video_call,33,1,2,0
1014,303,611,chat,52,5,10,1
1015,591,546,chat,48,1,2,0
1016,1142,162,chat,14,3,6,0
1017,1562,239,chat,59,2,4,0
1018,1610,35,chat,38,1,2,0
1019,1893,122,chat,29,2,4,0
1020,1542,566,chat,17,4,8,1
1021,968,359,video_call,49,3,6,0
1022,1795,739,chat,59,4,8,1
1023,472,347,video_call,12,4,8,1
1024,280,378,chat,43,3,6,0
1025,1550,792,chat,38,2,4,0
1026,1107,358,chat,55,2,4,0
1027,1114,397,chat,30,2,4,0
1028,1019,143,chat,35,2,4,0
1029,745,72,video_call,44,4,8,1
1030,1985,113,chat,23,1,2,0
1031,1039,137,video_call,10,5,10,1
1032,1392,209,video_call,56,4,8,1
1033,124,617,chat,47,2,4,0
1034,1363,3,video_call,49,2,4,0
1035,445,775,chat,25,3,6,0
1036,607,685,video_call,7,1,2,0
1037,1348,123,video_call,21,4,8,1
1038,1767,726,video_call,49,4,8,1
1039,362,291,chat,46,2,4,0
1040,1110,634,chat,28,1,2,0
1041,1033,275,video_call,7,5,10,1
1042,670,690,chat,26,3,6,0
1043,1705,346,chat,24,5,10,1
1044,23,265,chat,7,1,2,0
1045,1924,332,chat,25,2,4,0
1046,33,406,chat,19,3,6,0
1047,1931,719,chat,54,3,6,0
1048,1385,320,chat,5,1,2,0
1049,566,352,video_call,40,4,8,1
1050,597,146,chat,27,5,10,1
1051,314,134,chat,20,4,8,1
1052,1125,157,chat,51,4,8,1
1053,1201,753,video_call,41,1,2,0
1054,235,652,video_call,24,2,4,0
1055,324,196,video_call,37,1,2,0
1056,1466,170,chat,45,2,4,0
1057,1323,744,chat,28,1,2,0
1058,896,119,video_call,21,1,2,0
1059,937,443,video_call,28,1,2,0
1060,1538,112,chat,6,4,8,1
1061,806,514,video_call,5,4,8,1
1062,262,200,chat,52,1,2,0
1063,1178,677,chat,7,3,6,0
1064,1351,374,video_call,40,1,2,0
1065,102,457,chat,54,4,8,1
1066,1300,292,video_call,18,2,4,0
1067,328,605,video_call,47,2,4,0
1068,758,669,video_call,18,3,6,0
1069,144,770,video_call,44,2,4,0
1070,930,794,video_call,6,5,10,1
1071,899,354,video_call,48,2,4,0
1072,1142,394,video_call,23,2,4,0
1073,1464,585,video_call,17,1,2,0
1074,478,629,video_call,54,3,6,0
1075,351,146,chat,8,3,6,0
1076,709,313,video_call,16,3,6,0
1077,1474,531,video_call,57,5,10,1
1078,1401,689,chat,34,5,10,1
1079,880,405,chat,40,4,8,1
1080,900,384,video_call,32,3,6,0
1081,977,542,chat,14,2,4,0
1082,1864,368,chat,6,2,4,0
1083,710,602,video_call,12,3,6,0
1084,1893,800,video_call,34,1,2,0
1085,1531,361,chat,25,5,10,1
1086,1021,729,video_call,43,4,8,1
1087,938,74,chat,49,5,10,1
1088,826,462,video_call,8,1,2,0
1089,552,45,chat,56,2,4,0
1090,1083,695,chat,19,2,4,0
1091,928,763,video_call,5,2,4,0
1092,1368,550,video_call,47,3,6,0
1093,1247,529,chat,38,3,6,0
1094,1651,683,video_call,58,2,4,0
1095,379,786,chat,44,3,6,0
1096,749,478,chat,7,1,2,0
1097,1171,787,chat,54,1,2,0
1098,935,122,video_call,31,4,8,1
1099,656,737,video_call,5,1,2,0
1100,169,554,chat,9,5,10,1
1101,891,441,video_call,14,5,10,1
1102,1491,116,chat,45,5,10,1
1103,1404,749,chat,25,4,8,1
1104,1475,504,chat,25,2,4,0
1105,443,1,chat,36,1,2,0
1106,1898,157,video_call,11,3,6,0
1107,170,221,chat,22,1,2,0
1108,442,430,chat,57,5,10,1
1109,600,66,chat,13,2,4,0
1110,512,455,chat,45,1,2,0
1111,411,585,chat,22,3,6,0
1112,995,214,video_call,30,5,10,1
1113,1935,761,chat,49,5,10,1
1114,1818,512,chat,14,4,8,1
1115,1553,382,video_call,55,4,8,1
1116,993,757,video_call,22,2,4,0
1117,351,486,chat,60,2,4,0
1118,251,542,chat,59,2,4,0
1119,1116,517,chat,38,3,6,0
1120,337,259,video_call,21,5,10,1
1121,1548,4,video_call,35,4,8,1
1122,1151,13,video_call,55,1,2,0
1123,1068,631,video_call,26,2,4,0
1124,1060,742,chat,41,1,2,0
1125,184,167,chat,39,1,2,0
1126,1868,381,video_call,58,4,8,1
1127,865,569,chat,10,3,6,0
1128,192,545,chat,34,1,2,0
1129,886,297,video_call,38,2,4,0
1130,1358,779,chat,38,3,6,0
1131,751,684,chat,13,4,8,1
1132,408,85,video_call,37,4,8,1
1133,412,415,video_call,11,2,4,0
1134,852,308,chat,20,3,6,0
1135,442,215,video_call,42,2,4,0
1136,1994,561,video_call,52,4,8,1
1137,94,57,video_call,47,5,10,1
1138,156,44,video_call,7,1,2,0
1139,555,116,video_call,46,1,2,0
1140,150,288,chat,24,3,6,0
1141,1237,769,video_call,10,3,6,0
1142,512,686,video_call,43,2,4,0
1143,940,708,chat,30,2,4,0
1144,1401,195,video_call,23,2,4,0
1145,1895,202,chat,31,4,8,1
1146,535,602,chat,14,5,10,1
1147,1554,174,video_call,35,3,6,0
1148,899,771,video_call,10,4,8,1
1149,71,398,video_call,18,5,10,1
1150,1530,773,video_call,23,3,6,0
1151,23,271,video_call,46,4,8,1
1152,656,452,video_call,34,4,8,1
1153,1619,506,chat,11,4,8,1
1154,425,171,chat,55,5,10,1
1155,41,154,chat,39,2,4,0
1156,1460,250,chat,12,2,4,0
1157,1474,223,video_call,27,1,2,0
1158,394,620,chat,44,3,6,0
1159,1377,220,video_call,11,5,10,1
1160,1829,423,chat,30,4,8,1
1161,1367,136,video_call,9,2,4,0
1162,136,77,video_call,42,4,8,1
1163,1649,498,chat,8,5,10,1
1164,1653,169,video_call,24,3,6,0
1165,1846,445,video_call,18,1,2,0
1166,1774,93,chat,46,5,10,1
1167,1416,510,chat,56,2,4,0
1168,61,51,chat,51,4,8,1
1169,1368,580,chat,6,1,2,0
1170,1032,24,video_call,15,5,10,1
1171,859,167,video_call,34,5,10,1
1172,830,147,chat,13,1,2,0
1173,13,589,video_call,41,5,10,1
1174,1813,371,chat,33,3,6,0
1175,510,585,chat,11,5,10,1
1176,1001,486,chat,11,5,10,1
1177,948,159,video_call,41,1,2,0
1178,734,250,chat,47,5,10,1
1179,1875,169,chat,37,5,10,1
1180,320,542,video_call,23,1,2,0
1181,761,38,video_call,41,4,8,1
1182,445,380,chat,46,3,6,0
1183,933,192,video_call,59,5,10,1
1184,74,151,chat,46,5,10,1
1185,398,117,chat,13,1,2,0
1186,199,673,video_call,17,1,2,0
1187,1930,13,chat,30,4,8,1
1188,484,555,chat,25,5,10,1
1189,1070,400,chat,19,4,8,1
1190,1381,602,chat,54,1,2,0
1191,1718,247,chat,38,2,4,0
1192,659,568,chat,38,2,4,0
1193,156,381,video_call,60,3,6,0
1194,1455,641,chat,11,2,4,0
1195,915,7,chat,26,4,8,1
1196,527,790,video_call,26,5,10,1
1197,1492,684,chat,48,5,10,1
1198,1410,539,chat,18,5,10,1
1199,973,325,chat,45,4,8,1
1200,985,617,chat,19,3,6,0
1201,872,17,video_call,54,4,8,1
1202,668,228,video_call,51,5,10,1
1203,160,754,video_call,25,1,2,0
1204,454,613,chat,40,2,4,0
1205,1084,14,video_call,49,1,2,0
1206,1841,50,chat,47,1,2,0
1207,83,273,video_call,27,5,10,1
1208,1285,463,chat,8,3,6,0
1209,520,728,video_call,16,1,2,0
1210,720,661,chat,34,1,2,0
1211,1777,710,video_call,59,2,4,0
1212,283,794,video_call,13,5,10,1
1213,1089,588,video_call,44,1,2,0
1214,270,519,video_call,30,2,4,0
1215,671,57,chat,58,2,4,0
1216,295,566,video_call,45,1,2,0
1217,1017,526,chat,37,1,2,0
1218,1059,760,video_call,43,4,8,1
1219,493,491,video_call,12,4,8,1
1220,915,709,video_call,26,5,10,1
1221,1986,704,chat,14,5,10,1
1222,753,190,video_call,47,4,8,1
1223,1621,692,chat,15,2,4,0
1224,587,582,chat,42,1,2,0
1225,383,338,video_call,55,3,6,0
1226,1946,397,chat,51,5,10,1
1227,362,369,chat,35,4,8,1
1228,1650,219,video_call,28,4,8,1
1229,339,655,video_call,24,4,8,1
1230,1522,389,chat,20,1,2,0
1231,1268,345,chat,29,5,10,1
1232,1889,622,video_call,45,3,6,0
1233,1272,392,video_call,32,5,10,1
1234,972,550,video_call,11,1,2,0
1235,420,615,video_call,24,2,4,0
1236,657,738,chat,41,5,10,1
1237,1114,79,video_call,13,1,2,0
1238,1630,92,chat,30,3,6,0
1239,743,560,video_call,37,1,2,0
1240,642,224,video_call,32,2,4,0
1241,721,684,video_call,48,4,8,1
1242,584,676,chat,17,5,10,1
1243,1733,698,chat,23,5,10,1
1244,1996,712,chat,37,4,8,1
1245,1562,651,chat,28,3,6,0
1246,1776,683,video_call,32,1,2,0
1247,1656,391,chat,20,3,6,0
1248,1871,622,chat,21,5,10,1
1249,479,133,video_call,42,2,4,0
1250,1068,246,chat,55,1,2,0
1251,1425,548,chat,12,4,8,1
1252,1330,594,video_call,35,5,10,1
1253,1575,406,chat,11,1,2,0
1254,1720,198,chat,55,4,8,1
1255,51,375,chat,27,2,4,0
1256,1295,734,video_call,32,4,8,1
1257,1372,82,chat,13,4,8,1
1258,903,42,chat,57,3,6,0
1259,322,132,chat,36,4,8,1
1260,1425,789,chat,5,2,4,0
1261,1937,388,video_call,50,4,8,1
1262,1156,113,chat,5,4,8,1
1263,1483,238,chat,47,5,10,1
1264,882,551,chat,59,5,10,1
1265,1100,263,chat,19,5,10,1
1266,1877,621,video_call,40,2,4,0
1267,191,316,video_call,15,5,10,1
1268,1057,223,video_call,10,3,6,0
1269,1636,766,video_call,19,2,4,0
1270,810,302,video_call,17,4,8,1
1271,1843,307,video_call,7,4,8,1
1272,740,409,chat,58,5,10,1
1273,21,759,video_call,25,3,6,0
1274,1286,775,video_call,53,4,8,1
1275,870,540,chat,45,1,2,0
1276,1606,764,chat,6,1,2,0
1277,1779,457,video_call,58,1,2,0
1278,727,633,video_call,54,2,4,0
1279,637,543,chat,52,1,2,0
1280,316,737,chat,20,2,4,0
1281,716,376,video_call,49,5,10,1
1282,147,407,video_call,51,2,4,0
1283,871,311,video_call,43,2,4,0
1284,1496,469,video_call,45,4,8,1
1285,1524,654,video_call,24,1,2,0
1286,631,209,chat,12,3,6,0
1287,1681,242,video_call,52,2,4,0
1288,896,750,chat,29,2,4,0
1289,1583,699,video_call,53,4,8,1
1290,1707,92,video_call,22,2,4,0
1291,870,210,video_call,9,2,4,0
1292,142,25,video_call,47,1,2,0
1293,1282,44,chat,36,5,10,1
1294,383,224,chat,28,4,8,1
1295,1610,374,video_call,33,1,2,0
1296,419,757,chat,32,3,6,0
1297,1611,308,chat,5,5,10,1
1298,1041,777,chat,51,3,6,0
1299,949,112,video_call,36,1,2,0
1300,1520,692,video_call,25,1,2,0
1301,593,379,video_call,36,3,6,0
1302,1990,354,chat,25,4,8,1
1303,1831,555,chat,51,3,6,0
1304,775,77,video_call,41,1,2,0
1305,501,589,video_call,5,1,2,0
1306,260,34,video_call,18,1,2,0
1307,1914,79,video_call,15,2,4,0
1308,694,545,video_call,24,5,10,1
1309,737,53,video_call,56,4,8,1
1310,705,210,video_call,41,2,4,0
1311,1027,161,video_call,24,4,8,1
1312,1217,52,chat,19,1,2,0
1313,1090,500,video_call,25,4,8,1
1314,17,765,chat,17,1,2,0
1315,1259,517,video_call,44,5,10,1
1316,1720,718,video_call,21,2,4,0
1317,1486,244,video_call,30,5,10,1
1318,318,314,video_call,35,1,2,0
1319,702,698,chat,14,4,8,1
1320,1171,792,chat,33,4,8,1
1321,317,694,video_call,8,1,2,0
1322,1624,109,video_call,50,2,4,0
1323,1702,767,chat,52,3,6,0
1324,370,767,video_call,43,3,6,0
1325,1158,327,video_call,28,1,2,0
1326,598,258,video_call,33,1,2,0
1327,95,348,video_call,30,5,10,1
1328,1429,439,chat,23,3,6,0
1329,1663,529,chat,38,4,8,1
1330,1454,59,chat,7,1,2,0
1331,633,242,chat,45,1,2,0
1332,536,750,chat,60,2,4,0
1333,1271,531,chat,27,1,2,0
1334,1607,308,chat,43,5,10,1
1335,375,372,video_call,11,5,10,1
1336,1969,431,video_call,34,5,10,1
1337,1669,211,chat,19,1,2,0
1338,1806,395,video_call,12,5,10,1
1339,1210,643,chat,35,4,8,1
1340,1419,213,chat,22,5,10,1
1341,560,465,video_call,15,5,10,1
1342,477,279,video_call,39,3,6,0
1343,1183,212,chat,25,1,2,0
1344,916,133,video_call,37,5,10,1
1345,141,655,chat,9,3,6,0
1346,739,403,video_call,46,2,4,0
1347,930,622,chat,25,2,4,0
1348,290,125,video_call,57,5,10,1
1349,740,436,video_call,34,4,8,1
1350,1924,47,video_call,6,1,2,0
1351,993,669,chat,21,5,10,1
1352,1424,513,video_call,51,1,2,0
1353,430,159,video_call,41,3,6,0
1354,847,641,video_call,6,4,8,1
1355,1917,175,chat,33,3,6,0
1356,1541,514,chat,16,1,2,0
1357,525,148,chat,56,5,10,1
1358,805,346,video_call,34,4,8,1
1359,1533,506,chat,17,2,4,0
1360,804,551,video_call,22,2,4,0
1361,1575,155,chat,27,2,4,0
1362,1571,289,chat,33,5,10,1
1363,867,457,chat,43,3,6,0
1364,427,102,video_call,24,1,2,0
1365,615,207,chat,10,4,8,1
1366,533,122,video_call,5,4,8,1
1367,1071,381,video_call,26,5,10,1
1368,163,288,chat,22,4,8,1
1369,485,178,video_call,54,1,2,0
1370,1883,640,video_call,53,1,2,0
1371,1452,404,video_call,26,5,10,1
1372,1794,440,chat,50,4,8,1
1373,849,519,chat,43,5,10,1
1374,1840,239,chat,27,1,2,0
1375,1458,388,video_call,39,5,10,1
1376,1904,685,video_call,46,5,10,1
1377,553,291,video_call,57,4,8,1
1378,620,146,chat,55,4,8,1
1379,291,404,video_call,56,4,8,1
1380,1408,394,video_call,55,2,4,0
1381,1897,13,video_call,49,5,10,1
1382,695,97,chat,60,3,6,0
1383,328,329,chat,31,5,10,1
1384,523,648,video_call,20,2,4,0
1385,259,597,video_call,42,2,4,0
1386,977,66,chat,7,2,4,0
1387,614,599,video_call,11,2,4,0
1388,763,494,chat,6,2,4,0
1389,943,404,chat,20,2,4,0
1390,1079,541,chat,42,2,4,0
1391,868,667,chat,47,3,6,0
1392,1600,788,chat,17,5,10,1
1393,636,228,chat,34,1,2,0
1394,1802,693,video_call,44,5,10,1
1395,939,764,video_call,41,5,10,1
1396,1774,538,chat,35,1,2,0
1397,409,222,video_call,15,2,4,0
1398,1843,300,chat,26,4,8,1
1399,670,503,video_call,47,4,8,1
1400,1964,308,video_call,16,3,6,0
1401,1746,481,chat,49,2,4,0
1402,1820,354,video_call,16,4,8,1
1403,230,113,video_call,49,2,4,0
1404,1403,150,video_call,52,4,8,1
1405,936,451,video_call,29,1,2,0
1406,927,58,video_call,38,1,2,0
1407,1249,195,chat,5,2,4,0
1408,754,123,video_call,44,1,2,0
1409,1729,603,chat,19,1,2,0
1410,375,405,chat,44,2,4,0
1411,406,574,chat,18,3,6,0
1412,1839,666,video_call,27,3,6,0
1413,129,319,video_call,55,4,8,1
1414,1225,776,video_call,41,3,6,0
1415,988,72,video_call,45,2,4,0
1416,1808,687,chat,44,2,4,0
1417,1596,356,chat,15,1,2,0
1418,1231,34,video_call,13,2,4,0
1419,435,499,chat,46,4,8,1
1420,599,120,video_call,11,1,2,0
1421,1205,760,chat,10,3,6,0
1422,1158,525,chat,32,5,10,1
1423,1933,582,chat,53,5,10,1
1424,1786,359,video_call,55,1,2,0
1425,33,221,video_call,19,1,2,0
1426,446,778,video_call,14,4,8,1
1427,152,55,chat,46,3,6,0
1428,1923,448,video_call,60,3,6,0
1429,1652,575,chat,34,3,6,0
1430,1548,563,video_call,39,2,4,0
1431,1059,57,video_call,41,2,4,0
1432,1783,69,chat,59,5,10,1
1433,1154,408,chat,45,5,10,1
1434,243,316,chat,37,5,10,1
1435,1293,699,video_call,53,2,4,0
1436,788,56,video_call,58,1,2,0
1437,1826,760,chat,10,3,6,0
1438,222,704,chat,15,3,6,0
1439,830,514,video_call,49,2,4,0
1440,299,77,chat,58,1,2,0
1441,1042,249,chat,59,5,10,1
1442,159,282,video_call,34,1,2,0
1443,1693,191,video_call,21,4,8,1
1444,1825,66,chat,7,2,4,0
1445,1072,455,chat,57,2,4,0
1446,395,390,chat,59,3,6,0
1447,1094,90,video_call,8,4,8,1
1448,1101,592,video_call,34,1,2,0
1449,1950,400,video_call,38,3,6,0
1450,986,313,chat,19,5,10,1
1451,1922,723,video_call,43,1,2,0
1452,1164,278,chat,26,2,4,0
1453,1442,432,video_call,60,3,6,0
1454,1455,573,video_call,23,1,2,0
1455,820,677,chat,41,5,10,1
1456,1392,128,chat,50,1,2,0
1457,1201,781,chat,52,1,2,0
1458,1594,146,video_call,16,2,4,0
1459,143,344,video_call,17,2,4,0
1460,1518,570,video_call,8,4,8,1
1461,378,662,chat,28,2,4,0
1462,968,183,chat,35,5,10,1
1463,725,423,chat,11,3,6,0
1464,347,233,chat,22,3,6,0
1465,364,247,chat,30,1,2,0
1466,1330,412,chat,47,4,8,1
1467,1440,549,video_call,17,5,10,1
1468,1515,204,chat,51,3,6,0
1469,575,765,chat,38,3,6,0
1470,254,771,chat,32,2,4,0
1471,1579,621,video_call,19,4,8,1
1472,1172,522,chat,5,5,10,1
1473,736,522,chat,14,4,8,1
1474,205,146,video_call,27,3,6,0
1475,1516,692,video_call,5,4,8,1
1476,374,704,video_call,37,3,6,0
1477,1392,486,video_call,17,1,2,0
1478,1298,715,chat,53,2,4,0
1479,617,623,video_call,40,1,2,0
1480,1972,372,chat,55,1,2,0
1481,1073,50,video_call,22,3,6,0
1482,809,542,video_call,59,5,10,1
1483,354,170,video_call,45,2,4,0
1484,198,677,chat,9,1,2,0
1485,480,166,video_call,20,2,4,0
1486,211,712,video_call,43,5,10,1
1487,1187,206,video_call,44,5,10,1
1488,931,468,video_call,17,3,6,0
1489,643,484,video_call,57,3,6,0
1490,338,269,video_call,35,4,8,1
1491,1312,782,video_call,30,1,2,0
1492,796,467,chat,47,3,6,0
1493,652,542,video_call,12,4,8,1
1494,1873,716,chat,8,2,4,0
1495,991,745,video_call,51,1,2,0
1496,531,44,video_call,54,3,6,0
1497,610,597,chat,10,2,4,0
1498,1017,520,chat,46,4,8,1
1499,421,618,video_call,40,4,8,1
1500,1999,748,chat,6,4,8,1
1501,814,704,video_call,44,5,10,1
1502,460,720,video_call,38,3,6,0
1503,1219,745,chat,21,4,8,1
1504,1638,528,chat,23,3,6,0
1505,1500,165,chat,8,5,10,1
1506,1107,321,video_call,28,5,10,1
1507,1757,407,chat,37,4,8,1
1508,574,52,chat,34,2,4,0
1509,1082,570,chat,16,2,4,0
1510,852,11,chat,47,5,10,1
1511,1491,23,video_call,25,3,6,0
